CRNumber,CRLength,HNumber,HLength,NHE,MortSlope,EradTime
1,1,500,1200,0,3.44998e-06,678
1,1,500,1200,0.001,0,1200
1,1,500,1200,0.001,3.44998e-07,762
1,1,500,1200,0.001,6.89996e-07,743
1,1,500,1200,0.001,1.034994e-06,731
1,1,500,1200,0.001,1.379992e-06,721
1,1,500,1200,0.001,1.72499e-06,713
1,1,500,1200,0.001,2.069988e-06,707
1,1,500,1200,0.001,2.414986e-06,700
1,1,500,1200,0.001,2.759984e-06,695
1,1,500,1200,0.001,3.104982e-06,689
1,1,500,1200,0.001,3.44998e-06,684
1,1,500,1200,0.005,0,1200
1,1,500,1200,0.005,3.44998e-07,810
1,1,500,1200,0.005,6.89996e-07,783
1,1,500,1200,0.005,1.034994e-06,767
1,1,500,1200,0.005,1.379992e-06,754
1,1,500,1200,0.005,1.72499e-06,745
1,1,500,1200,0.005,2.069988e-06,736
1,1,500,1200,0.005,2.414986e-06,729
1,1,500,1200,0.005,2.759984e-06,722
1,1,500,1200,0.005,3.104982e-06,716
1,1,500,1200,0.005,3.44998e-06,710
1,1,500,1200,0.01,0,1200
1,1,500,1200,0.01,3.44998e-07,880
1,1,500,1200,0.01,6.89996e-07,838
1,1,500,1200,0.01,1.034994e-06,815
1,1,500,1200,0.01,1.379992e-06,798
1,1,500,1200,0.01,1.72499e-06,785
1,1,500,1200,0.01,2.069988e-06,775
1,1,500,1200,0.01,2.414986e-06,766
1,1,500,1200,0.01,2.759984e-06,757
1,1,500,1200,0.01,3.104982e-06,750
1,1,500,1200,0.01,3.44998e-06,743
1,1,500,1200,0.05,0,1200
1,1,500,1200,0.05,3.44998e-07,1200
1,1,500,1200,0.05,6.89996e-07,1200
1,1,500,1200,0.05,1.034994e-06,1200
1,1,500,1200,0.05,1.379992e-06,1200
1,1,500,1200,0.05,1.72499e-06,1200
1,1,500,1200,0.05,2.069988e-06,1200
1,1,500,1200,0.05,2.414986e-06,1200
1,1,500,1200,0.05,2.759984e-06,1200
1,1,500,1200,0.05,3.104982e-06,1200
1,1,500,1200,0.05,3.44998e-06,1200
1,1,500,1200,0.1,0,1200
1,1,500,1200,0.1,3.44998e-07,1200
1,1,500,1200,0.1,6.89996e-07,1200
1,1,500,1200,0.1,1.034994e-06,1200
1,1,500,1200,0.1,1.379992e-06,1200
1,1,500,1200,0.1,1.72499e-06,1200
1,1,500,1200,0.1,2.069988e-06,1200
1,1,500,1200,0.1,2.414986e-06,1200
1,1,500,1200,0.1,2.759984e-06,1200
1,1,500,1200,0.1,3.104982e-06,1200
1,1,500,1200,0.1,3.44998e-06,1200
1,1,500,1200,0.15,0,1200
1,1,500,1200,0.15,3.44998e-07,1200
1,1,500,1200,0.15,6.89996e-07,1200
1,1,500,1200,0.15,1.034994e-06,1200
1,1,500,1200,0.15,1.379992e-06,1200
1,1,500,1200,0.15,1.72499e-06,1200
1,1,500,1200,0.15,2.069988e-06,1200
1,1,500,1200,0.15,2.414986e-06,1200
1,1,500,1200,0.15,2.759984e-06,1200
1,1,500,1200,0.15,3.104982e-06,1200
1,1,500,1200,0.15,3.44998e-06,1200
1,1,500,1200,0.2,0,1200
1,1,500,1200,0.2,3.44998e-07,1200
1,1,500,1200,0.2,6.89996e-07,1200
1,1,500,1200,0.2,1.034994e-06,1200
1,1,500,1200,0.2,1.379992e-06,1200
1,1,500,1200,0.2,1.72499e-06,1200
1,1,500,1200,0.2,2.069988e-06,1200
1,1,500,1200,0.2,2.414986e-06,1200
1,1,500,1200,0.2,2.759984e-06,1200
1,1,500,1200,0.2,3.104982e-06,1200
1,1,500,1200,0.2,3.44998e-06,1200
1,1,1000,12,0,0,1200
1,1,1000,12,0,3.44998e-07,881
1,1,1000,12,0,6.89996e-07,871
1,1,1000,12,0,1.034994e-06,864
1,1,1000,12,0,1.379992e-06,860
1,1,1000,12,0,1.72499e-06,856
1,1,1000,12,0,2.069988e-06,853
1,1,1000,12,0,2.414986e-06,850
1,1,1000,12,0,2.759984e-06,848
1,1,1000,12,0,3.104982e-06,846
1,1,1000,12,0,3.44998e-06,844
1,1,1000,12,0.001,0,1200
1,1,1000,12,0.001,3.44998e-07,925
1,1,1000,12,0.001,6.89996e-07,911
1,1,1000,12,0.001,1.034994e-06,903
1,1,1000,12,0.001,1.379992e-06,897
1,1,1000,12,0.001,1.72499e-06,892
1,1,1000,12,0.001,2.069988e-06,888
1,1,1000,12,0.001,2.414986e-06,885
1,1,1000,12,0.001,2.759984e-06,882
1,1,1000,12,0.001,3.104982e-06,879
1,1,1000,12,0.001,3.44998e-06,877
1,1,1000,12,0.005,0,1200
1,1,1000,12,0.005,3.44998e-07,1128
1,1,1000,12,0.005,6.89996e-07,1102
1,1,1000,12,0.005,1.034994e-06,1086
1,1,1000,12,0.005,1.379992e-06,1075
1,1,1000,12,0.005,1.72499e-06,1066
1,1,1000,12,0.005,2.069988e-06,1058
1,1,1000,12,0.005,2.414986e-06,1052
1,1,1000,12,0.005,2.759984e-06,1047
1,1,1000,12,0.005,3.104982e-06,1042
1,1,1000,12,0.005,3.44998e-06,1037
1,1,1000,12,0.01,0,1200
1,1,1000,12,0.01,3.44998e-07,1200
1,1,1000,12,0.01,6.89996e-07,1200
1,1,1000,12,0.01,1.034994e-06,1200
1,1,1000,12,0.01,1.379992e-06,1200
1,1,1000,12,0.01,1.72499e-06,1200
1,1,1000,12,0.01,2.069988e-06,1200
1,1,1000,12,0.01,2.414986e-06,1200
1,1,1000,12,0.01,2.759984e-06,1200
1,1,1000,12,0.01,3.104982e-06,1200
1,1,1000,12,0.01,3.44998e-06,1200
1,1,1000,12,0.05,0,1200
1,1,1000,12,0.05,3.44998e-07,1200
1,1,1000,12,0.05,6.89996e-07,1200
1,1,1000,12,0.05,1.034994e-06,1200
1,1,1000,12,0.05,1.379992e-06,1200
1,1,1000,12,0.05,1.72499e-06,1200
1,1,1000,12,0.05,2.069988e-06,1200
1,1,1000,12,0.05,2.414986e-06,1200
1,1,1000,12,0.05,2.759984e-06,1200
1,1,1000,12,0.05,3.104982e-06,1200
1,1,1000,12,0.05,3.44998e-06,1200
1,1,1000,12,0.1,0,1200
1,1,1000,12,0.1,3.44998e-07,1200
1,1,1000,12,0.1,6.89996e-07,1200
1,1,1000,12,0.1,1.034994e-06,1200
1,1,1000,12,0.1,1.379992e-06,1200
1,1,1000,12,0.1,1.72499e-06,1200
1,1,1000,12,0.1,2.069988e-06,1200
1,1,1000,12,0.1,2.414986e-06,1200
1,1,1000,12,0.1,2.759984e-06,1200
1,1,1000,12,0.1,3.104982e-06,1200
1,1,1000,12,0.1,3.44998e-06,1200
1,1,1000,12,0.15,0,1200
1,1,1000,12,0.15,3.44998e-07,1200
1,1,1000,12,0.15,6.89996e-07,1200
1,1,1000,12,0.15,1.034994e-06,1200
1,1,1000,12,0.15,1.379992e-06,1200
1,1,1000,12,0.15,1.72499e-06,1200
1,1,1000,12,0.15,2.069988e-06,1200
1,1,1000,12,0.15,2.414986e-06,1200
1,1,1000,12,0.15,2.759984e-06,1200
1,1,1000,12,0.15,3.104982e-06,1200
1,1,1000,12,0.15,3.44998e-06,1200
1,1,1000,12,0.2,0,1200
1,1,1000,12,0.2,3.44998e-07,1200
1,1,1000,12,0.2,6.89996e-07,1200
1,1,1000,12,0.2,1.034994e-06,1200
1,1,1000,12,0.2,1.379992e-06,1200
1,1,1000,12,0.2,1.72499e-06,1200
1,1,1000,12,0.2,2.069988e-06,1200
1,1,1000,12,0.2,2.414986e-06,1200
1,1,1000,12,0.2,2.759984e-06,1200
1,1,1000,12,0.2,3.104982e-06,1200
1,1,1000,12,0.2,3.44998e-06,1200
1,1,1000,60,0,0,1200
1,1,1000,60,0,3.44998e-07,880
1,1,1000,60,0,6.89996e-07,870
1,1,1000,60,0,1.034994e-06,863
1,1,1000,60,0,1.379992e-06,858
1,1,1000,60,0,1.72499e-06,854
1,1,1000,60,0,2.069988e-06,850
1,1,1000,60,0,2.414986e-06,847
1,1,1000,60,0,2.759984e-06,844
1,1,1000,60,0,3.104982e-06,842
1,1,1000,60,0,3.44998e-06,839
1,1,1000,60,0.001,0,1200
1,1,1000,60,0.001,3.44998e-07,924
1,1,1000,60,0.001,6.89996e-07,910
1,1,1000,60,0.001,1.034994e-06,901
1,1,1000,60,0.001,1.379992e-06,895
1,1,1000,60,0.001,1.72499e-06,890
1,1,1000,60,0.001,2.069988e-06,886
1,1,1000,60,0.001,2.414986e-06,882
1,1,1000,60,0.001,2.759984e-06,878
1,1,1000,60,0.001,3.104982e-06,875
1,1,1000,60,0.001,3.44998e-06,872
1,1,1000,60,0.005,0,1200
1,1,1000,60,0.005,3.44998e-07,1127
1,1,1000,60,0.005,6.89996e-07,1100
1,1,1000,60,0.005,1.034994e-06,1084
1,1,1000,60,0.005,1.379992e-06,1073
1,1,1000,60,0.005,1.72499e-06,1063
1,1,1000,60,0.005,2.069988e-06,1056
1,1,1000,60,0.005,2.414986e-06,1049
1,1,1000,60,0.005,2.759984e-06,1043
1,1,1000,60,0.005,3.104982e-06,1038
1,1,1000,60,0.005,3.44998e-06,1033
1,1,1000,60,0.01,0,1200
1,1,1000,60,0.01,3.44998e-07,1200
1,1,1000,60,0.01,6.89996e-07,1200
1,1,1000,60,0.01,1.034994e-06,1200
1,1,1000,60,0.01,1.379992e-06,1200
1,1,1000,60,0.01,1.72499e-06,1200
1,1,1000,60,0.01,2.069988e-06,1200
1,1,1000,60,0.01,2.414986e-06,1200
1,1,1000,60,0.01,2.759984e-06,1200
1,1,1000,60,0.01,3.104982e-06,1200
1,1,1000,60,0.01,3.44998e-06,1200
1,1,1000,60,0.05,0,1200
1,1,1000,60,0.05,3.44998e-07,1200
1,1,1000,60,0.05,6.89996e-07,1200
1,1,1000,60,0.05,1.034994e-06,1200
1,1,1000,60,0.05,1.379992e-06,1200
1,1,1000,60,0.05,1.72499e-06,1200
1,1,1000,60,0.05,2.069988e-06,1200
1,1,1000,60,0.05,2.414986e-06,1200
1,1,1000,60,0.05,2.759984e-06,1200
1,1,1000,60,0.05,3.104982e-06,1200
1,1,1000,60,0.05,3.44998e-06,1200
1,1,1000,60,0.1,0,1200
1,1,1000,60,0.1,3.44998e-07,1200
1,1,1000,60,0.1,6.89996e-07,1200
1,1,1000,60,0.1,1.034994e-06,1200
1,1,1000,60,0.1,1.379992e-06,1200
1,1,1000,60,0.1,1.72499e-06,1200
1,1,1000,60,0.1,2.069988e-06,1200
1,1,1000,60,0.1,2.414986e-06,1200
1,1,1000,60,0.1,2.759984e-06,1200
1,1,1000,60,0.1,3.104982e-06,1200
1,1,1000,60,0.1,3.44998e-06,1200
1,1,1000,60,0.15,0,1200
1,1,1000,60,0.15,3.44998e-07,1200
1,1,1000,60,0.15,6.89996e-07,1200
1,1,1000,60,0.15,1.034994e-06,1200
1,1,1000,60,0.15,1.379992e-06,1200
1,1,1000,60,0.15,1.72499e-06,1200
1,1,1000,60,0.15,2.069988e-06,1200
1,1,1000,60,0.15,2.414986e-06,1200
1,1,1000,60,0.15,2.759984e-06,1200
1,1,1000,60,0.15,3.104982e-06,1200
1,1,1000,60,0.15,3.44998e-06,1200
1,1,1000,60,0.2,0,1200
1,1,1000,60,0.2,3.44998e-07,1200
1,1,1000,60,0.2,6.89996e-07,1200
1,1,1000,60,0.2,1.034994e-06,1200
1,1,1000,60,0.2,1.379992e-06,1200
1,1,1000,60,0.2,1.72499e-06,1200
1,1,1000,60,0.2,2.069988e-06,1200
1,1,1000,60,0.2,2.414986e-06,1200
1,1,1000,60,0.2,2.759984e-06,1200
1,1,1000,60,0.2,3.104982e-06,1200
1,1,1000,60,0.2,3.44998e-06,1200
1,1,1000,120,0,0,1200
1,1,1000,120,0,3.44998e-07,880
1,1,1000,120,0,6.89996e-07,869
1,1,1000,120,0,1.034994e-06,862
1,1,1000,120,0,1.379992e-06,856
1,1,1000,120,0,1.72499e-06,852
1,1,1000,120,0,2.069988e-06,848
1,1,1000,120,0,2.414986e-06,844
1,1,1000,120,0,2.759984e-06,841
1,1,1000,120,0,3.104982e-06,838
1,1,1000,120,0,3.44998e-06,836
1,1,1000,120,0.001,0,1200
1,1,1000,120,0.001,3.44998e-07,923
1,1,1000,120,0.001,6.89996e-07,909
1,1,1000,120,0.001,1.034994e-06,900
1,1,1000,120,0.001,1.379992e-06,893
1,1,1000,120,0.001,1.72499e-06,888
1,1,1000,120,0.001,2.069988e-06,883
1,1,1000,120,0.001,2.414986e-06,879
1,1,1000,120,0.001,2.759984e-06,875
1,1,1000,120,0.001,3.104982e-06,872
1,1,1000,120,0.001,3.44998e-06,868
1,1,1000,120,0.005,0,1200
1,1,1000,120,0.005,3.44998e-07,1127
1,1,1000,120,0.005,6.89996e-07,1100
1,1,1000,120,0.005,1.034994e-06,1083
1,1,1000,120,0.005,1.379992e-06,1071
1,1,1000,120,0.005,1.72499e-06,1061
1,1,1000,120,0.005,2.069988e-06,1053
1,1,1000,120,0.005,2.414986e-06,1046
1,1,1000,120,0.005,2.759984e-06,1040
1,1,1000,120,0.005,3.104982e-06,1034
1,1,1000,120,0.005,3.44998e-06,1029
1,1,1000,120,0.01,0,1200
1,1,1000,120,0.01,3.44998e-07,1200
1,1,1000,120,0.01,6.89996e-07,1200
1,1,1000,120,0.01,1.034994e-06,1200
1,1,1000,120,0.01,1.379992e-06,1200
1,1,1000,120,0.01,1.72499e-06,1200
1,1,1000,120,0.01,2.069988e-06,1200
1,1,1000,120,0.01,2.414986e-06,1200
1,1,1000,120,0.01,2.759984e-06,1200
1,1,1000,120,0.01,3.104982e-06,1200
1,1,1000,120,0.01,3.44998e-06,1200
1,1,1000,120,0.05,0,1200
1,1,1000,120,0.05,3.44998e-07,1200
1,1,1000,120,0.05,6.89996e-07,1200
1,1,1000,120,0.05,1.034994e-06,1200
1,1,1000,120,0.05,1.379992e-06,1200
1,1,1000,120,0.05,1.72499e-06,1200
1,1,1000,120,0.05,2.069988e-06,1200
1,1,1000,120,0.05,2.414986e-06,1200
1,1,1000,120,0.05,2.759984e-06,1200
1,1,1000,120,0.05,3.104982e-06,1200
1,1,1000,120,0.05,3.44998e-06,1200
1,1,1000,120,0.1,0,1200
1,1,1000,120,0.1,3.44998e-07,1200
1,1,1000,120,0.1,6.89996e-07,1200
1,1,1000,120,0.1,1.034994e-06,1200
1,1,1000,120,0.1,1.379992e-06,1200
1,1,1000,120,0.1,1.72499e-06,1200
1,1,1000,120,0.1,2.069988e-06,1200
1,1,1000,120,0.1,2.414986e-06,1200
1,1,1000,120,0.1,2.759984e-06,1200
1,1,1000,120,0.1,3.104982e-06,1200
1,1,1000,120,0.1,3.44998e-06,1200
1,1,1000,120,0.15,0,1200
1,1,1000,120,0.15,3.44998e-07,1200
1,1,1000,120,0.15,6.89996e-07,1200
1,1,1000,120,0.15,1.034994e-06,1200
1,1,1000,120,0.15,1.379992e-06,1200
1,1,1000,120,0.15,1.72499e-06,1200
1,1,1000,120,0.15,2.069988e-06,1200
1,1,1000,120,0.15,2.414986e-06,1200
1,1,1000,120,0.15,2.759984e-06,1200
1,1,1000,120,0.15,3.104982e-06,1200
1,1,1000,120,0.15,3.44998e-06,1200
1,1,1000,120,0.2,0,1200
1,1,1000,120,0.2,3.44998e-07,1200
1,1,1000,120,0.2,6.89996e-07,1200
1,1,1000,120,0.2,1.034994e-06,1200
1,1,1000,120,0.2,1.379992e-06,1200
1,1,1000,120,0.2,1.72499e-06,1200
1,1,1000,120,0.2,2.069988e-06,1200
1,1,1000,120,0.2,2.414986e-06,1200
1,1,1000,120,0.2,2.759984e-06,1200
1,1,1000,120,0.2,3.104982e-06,1200
1,1,1000,120,0.2,3.44998e-06,1200
1,1,1000,1200,0,0,1143
1,1,1000,1200,0,3.44998e-07,735
1,1,1000,1200,0,6.89996e-07,715
1,1,1000,1200,0,1.034994e-06,701
1,1,1000,1200,0,1.379992e-06,690
1,1,1000,1200,0,1.72499e-06,681
1,1,1000,1200,0,2.069988e-06,672
1,1,1000,1200,0,2.414986e-06,665
1,1,1000,1200,0,2.759984e-06,657
1,1,1000,1200,0,3.104982e-06,651
1,1,1000,1200,0,3.44998e-06,644
1,1,1000,1200,0.001,0,1200
1,1,1000,1200,0.001,3.44998e-07,745
1,1,1000,1200,0.001,6.89996e-07,724
1,1,1000,1200,0.001,1.034994e-06,709
1,1,1000,1200,0.001,1.379992e-06,698
1,1,1000,1200,0.001,1.72499e-06,688
1,1,1000,1200,0.001,2.069988e-06,679
1,1,1000,1200,0.001,2.414986e-06,671
1,1,1000,1200,0.001,2.759984e-06,663
1,1,1000,1200,0.001,3.104982e-06,656
1,1,1000,1200,0.001,3.44998e-06,650
1,1,1000,1200,0.005,0,1200
1,1,1000,1200,0.005,3.44998e-07,787
1,1,1000,1200,0.005,6.89996e-07,758
1,1,1000,1200,0.005,1.034994e-06,740
1,1,1000,1200,0.005,1.379992e-06,726
1,1,1000,1200,0.005,1.72499e-06,715
1,1,1000,1200,0.005,2.069988e-06,705
1,1,1000,1200,0.005,2.414986e-06,696
1,1,1000,1200,0.005,2.759984e-06,687
1,1,1000,1200,0.005,3.104982e-06,680
1,1,1000,1200,0.005,3.44998e-06,673
1,1,1000,1200,0.01,0,1200
1,1,1000,1200,0.01,3.44998e-07,844
1,1,1000,1200,0.01,6.89996e-07,804
1,1,1000,1200,0.01,1.034994e-06,781
1,1,1000,1200,0.01,1.379992e-06,764
1,1,1000,1200,0.01,1.72499e-06,750
1,1,1000,1200,0.01,2.069988e-06,738
1,1,1000,1200,0.01,2.414986e-06,728
1,1,1000,1200,0.01,2.759984e-06,718
1,1,1000,1200,0.01,3.104982e-06,710
1,1,1000,1200,0.01,3.44998e-06,702
1,1,1000,1200,0.05,0,1200
1,1,1000,1200,0.05,3.44998e-07,1200
1,1,1000,1200,0.05,6.89996e-07,1200
1,1,1000,1200,0.05,1.034994e-06,1200
1,1,1000,1200,0.05,1.379992e-06,1200
1,1,1000,1200,0.05,1.72499e-06,1200
1,1,1000,1200,0.05,2.069988e-06,1200
1,1,1000,1200,0.05,2.414986e-06,1192
1,1,1000,1200,0.05,2.759984e-06,1158
1,1,1000,1200,0.05,3.104982e-06,1133
1,1,1000,1200,0.05,3.44998e-06,1111
1,1,1000,1200,0.1,0,1200
1,1,1000,1200,0.1,3.44998e-07,1200
1,1,1000,1200,0.1,6.89996e-07,1200
1,1,1000,1200,0.1,1.034994e-06,1200
1,1,1000,1200,0.1,1.379992e-06,1200
1,1,1000,1200,0.1,1.72499e-06,1200
1,1,1000,1200,0.1,2.069988e-06,1200
1,1,1000,1200,0.1,2.414986e-06,1200
1,1,1000,1200,0.1,2.759984e-06,1200
1,1,1000,1200,0.1,3.104982e-06,1200
1,1,1000,1200,0.1,3.44998e-06,1200
1,1,1000,1200,0.15,0,1200
1,1,1000,1200,0.15,3.44998e-07,1200
1,1,1000,1200,0.15,6.89996e-07,1200
1,1,1000,1200,0.15,1.034994e-06,1200
1,1,1000,1200,0.15,1.379992e-06,1200
1,1,1000,1200,0.15,1.72499e-06,1200
1,1,1000,1200,0.15,2.069988e-06,1200
1,1,1000,1200,0.15,2.414986e-06,1200
1,1,1000,1200,0.15,2.759984e-06,1200
1,1,1000,1200,0.15,3.104982e-06,1200
1,1,1000,1200,0.15,3.44998e-06,1200
1,1,1000,1200,0.2,0,1200
1,1,1000,1200,0.2,3.44998e-07,1200
1,1,1000,1200,0.2,6.89996e-07,1200
1,1,1000,1200,0.2,1.034994e-06,1200
1,1,1000,1200,0.2,1.379992e-06,1200
1,1,1000,1200,0.2,1.72499e-06,1200
1,1,1000,1200,0.2,2.069988e-06,1200
1,1,1000,1200,0.2,2.414986e-06,1200
1,1,1000,1200,0.2,2.759984e-06,1200
1,1,1000,1200,0.2,3.104982e-06,1200
1,1,1000,1200,0.2,3.44998e-06,1200
1,13,100,12,0,0,1168
1,13,100,12,0,3.44998e-07,834
1,13,100,12,0,6.89996e-07,823
1,13,100,12,0,1.034994e-06,817
1,13,100,12,0,1.379992e-06,812
1,13,100,12,0,1.72499e-06,808
1,13,100,12,0,2.069988e-06,804
1,13,100,12,0,2.414986e-06,801
1,13,100,12,0,2.759984e-06,799
1,13,100,12,0,3.104982e-06,796
1,13,100,12,0,3.44998e-06,794
1,13,100,12,0.001,0,1200
1,13,100,12,0.001,3.44998e-07,877
1,13,100,12,0.001,6.89996e-07,863
1,13,100,12,0.001,1.034994e-06,855
1,13,100,12,0.001,1.379992e-06,849
1,13,100,12,0.001,1.72499e-06,844
1,13,100,12,0.001,2.069988e-06,839
1,13,100,12,0.001,2.414986e-06,836
1,13,100,12,0.001,2.759984e-06,832
1,13,100,12,0.001,3.104982e-06,829
1,13,100,12,0.001,3.44998e-06,827
1,13,100,12,0.005,0,1200
1,13,100,12,0.005,3.44998e-07,1080
1,13,100,12,0.005,6.89996e-07,1053
1,13,100,12,0.005,1.034994e-06,1037
1,13,100,12,0.005,1.379992e-06,1026
1,13,100,12,0.005,1.72499e-06,1016
1,13,100,12,0.005,2.069988e-06,1009
1,13,100,12,0.005,2.414986e-06,1002
1,13,100,12,0.005,2.759984e-06,996
1,13,100,12,0.005,3.104982e-06,991
1,13,100,12,0.005,3.44998e-06,987
1,13,100,12,0.01,0,1200
1,13,100,12,0.01,3.44998e-07,1200
1,13,100,12,0.01,6.89996e-07,1200
1,13,100,12,0.01,1.034994e-06,1200
1,13,100,12,0.01,1.379992e-06,1200
1,13,100,12,0.01,1.72499e-06,1200
1,13,100,12,0.01,2.069988e-06,1200
1,13,100,12,0.01,2.414986e-06,1200
1,13,100,12,0.01,2.759984e-06,1200
1,13,100,12,0.01,3.104982e-06,1200
1,13,100,12,0.01,3.44998e-06,1200
1,13,100,12,0.05,0,1200
1,13,100,12,0.05,3.44998e-07,1200
1,13,100,12,0.05,6.89996e-07,1200
1,13,100,12,0.05,1.034994e-06,1200
1,13,100,12,0.05,1.379992e-06,1200
1,13,100,12,0.05,1.72499e-06,1200
1,13,100,12,0.05,2.069988e-06,1200
1,13,100,12,0.05,2.414986e-06,1200
1,13,100,12,0.05,2.759984e-06,1200
1,13,100,12,0.05,3.104982e-06,1200
1,13,100,12,0.05,3.44998e-06,1200
1,13,100,12,0.1,0,1200
1,13,100,12,0.1,3.44998e-07,1200
1,13,100,12,0.1,6.89996e-07,1200
1,13,100,12,0.1,1.034994e-06,1200
1,13,100,12,0.1,1.379992e-06,1200
1,13,100,12,0.1,1.72499e-06,1200
1,13,100,12,0.1,2.069988e-06,1200
1,13,100,12,0.1,2.414986e-06,1200
1,13,100,12,0.1,2.759984e-06,1200
1,13,100,12,0.1,3.104982e-06,1200
1,13,100,12,0.1,3.44998e-06,1200
1,13,100,12,0.15,0,1200
1,13,100,12,0.15,3.44998e-07,1200
1,13,100,12,0.15,6.89996e-07,1200
1,13,100,12,0.15,1.034994e-06,1200
1,13,100,12,0.15,1.379992e-06,1200
1,13,100,12,0.15,1.72499e-06,1200
1,13,100,12,0.15,2.069988e-06,1200
1,13,100,12,0.15,2.414986e-06,1200
1,13,100,12,0.15,2.759984e-06,1200
1,13,100,12,0.15,3.104982e-06,1200
1,13,100,12,0.15,3.44998e-06,1200
1,13,100,12,0.2,0,1200
1,13,100,12,0.2,3.44998e-07,1200
1,13,100,12,0.2,6.89996e-07,1200
1,13,100,12,0.2,1.034994e-06,1200
1,13,100,12,0.2,1.379992e-06,1200
1,13,100,12,0.2,1.72499e-06,1200
1,13,100,12,0.2,2.069988e-06,1200
1,13,100,12,0.2,2.414986e-06,1200
1,13,100,12,0.2,2.759984e-06,1200
1,13,100,12,0.2,3.104982e-06,1200
1,13,100,12,0.2,3.44998e-06,1200
1,13,100,60,0,0,1167
1,13,100,60,0,3.44998e-07,834
1,13,100,60,0,6.89996e-07,823
1,13,100,60,0,1.034994e-06,817
1,13,100,60,0,1.379992e-06,812
1,13,100,60,0,1.72499e-06,807
1,13,100,60,0,2.069988e-06,804
1,13,100,60,0,2.414986e-06,801
1,13,100,60,0,2.759984e-06,798
1,13,100,60,0,3.104982e-06,796
1,13,100,60,0,3.44998e-06,794
1,13,100,60,0.001,0,1200
1,13,100,60,0.001,3.44998e-07,877
1,13,100,60,0.001,6.89996e-07,863
1,13,100,60,0.001,1.034994e-06,855
1,13,100,60,0.001,1.379992e-06,848
1,13,100,60,0.001,1.72499e-06,843
1,13,100,60,0.001,2.069988e-06,839
1,13,100,60,0.001,2.414986e-06,835
1,13,100,60,0.001,2.759984e-06,832
1,13,100,60,0.001,3.104982e-06,829
1,13,100,60,0.001,3.44998e-06,826
1,13,100,60,0.005,0,1200
1,13,100,60,0.005,3.44998e-07,1080
1,13,100,60,0.005,6.89996e-07,1053
1,13,100,60,0.005,1.034994e-06,1037
1,13,100,60,0.005,1.379992e-06,1025
1,13,100,60,0.005,1.72499e-06,1016
1,13,100,60,0.005,2.069988e-06,1009
1,13,100,60,0.005,2.414986e-06,1002
1,13,100,60,0.005,2.759984e-06,996
1,13,100,60,0.005,3.104982e-06,991
1,13,100,60,0.005,3.44998e-06,986
1,13,100,60,0.01,0,1200
1,13,100,60,0.01,3.44998e-07,1200
1,13,100,60,0.01,6.89996e-07,1200
1,13,100,60,0.01,1.034994e-06,1200
1,13,100,60,0.01,1.379992e-06,1200
1,13,100,60,0.01,1.72499e-06,1200
1,13,100,60,0.01,2.069988e-06,1200
1,13,100,60,0.01,2.414986e-06,1200
1,13,100,60,0.01,2.759984e-06,1200
1,13,100,60,0.01,3.104982e-06,1200
1,13,100,60,0.01,3.44998e-06,1200
1,13,100,60,0.05,0,1200
1,13,100,60,0.05,3.44998e-07,1200
1,13,100,60,0.05,6.89996e-07,1200
1,13,100,60,0.05,1.034994e-06,1200
1,13,100,60,0.05,1.379992e-06,1200
1,13,100,60,0.05,1.72499e-06,1200
1,13,100,60,0.05,2.069988e-06,1200
1,13,100,60,0.05,2.414986e-06,1200
1,13,100,60,0.05,2.759984e-06,1200
1,13,100,60,0.05,3.104982e-06,1200
1,13,100,60,0.05,3.44998e-06,1200
1,13,100,60,0.1,0,1200
1,13,100,60,0.1,3.44998e-07,1200
1,13,100,60,0.1,6.89996e-07,1200
1,13,100,60,0.1,1.034994e-06,1200
1,13,100,60,0.1,1.379992e-06,1200
1,13,100,60,0.1,1.72499e-06,1200
1,13,100,60,0.1,2.069988e-06,1200
1,13,100,60,0.1,2.414986e-06,1200
1,13,100,60,0.1,2.759984e-06,1200
1,13,100,60,0.1,3.104982e-06,1200
1,13,100,60,0.1,3.44998e-06,1200
1,13,100,60,0.15,0,1200
1,13,100,60,0.15,3.44998e-07,1200
1,13,100,60,0.15,6.89996e-07,1200
1,13,100,60,0.15,1.034994e-06,1200
1,13,100,60,0.15,1.379992e-06,1200
1,13,100,60,0.15,1.72499e-06,1200
1,13,100,60,0.15,2.069988e-06,1200
1,13,100,60,0.15,2.414986e-06,1200
1,13,100,60,0.15,2.759984e-06,1200
1,13,100,60,0.15,3.104982e-06,1200
1,13,100,60,0.15,3.44998e-06,1200
1,13,100,60,0.2,0,1200
1,13,100,60,0.2,3.44998e-07,1200
1,13,100,60,0.2,6.89996e-07,1200
1,13,100,60,0.2,1.034994e-06,1200
1,13,100,60,0.2,1.379992e-06,1200
1,13,100,60,0.2,1.72499e-06,1200
1,13,100,60,0.2,2.069988e-06,1200
1,13,100,60,0.2,2.414986e-06,1200
1,13,100,60,0.2,2.759984e-06,1200
1,13,100,60,0.2,3.104982e-06,1200
1,13,100,60,0.2,3.44998e-06,1200
1,13,100,120,0,0,1167
1,13,100,120,0,3.44998e-07,834
1,13,100,120,0,6.89996e-07,823
1,13,100,120,0,1.034994e-06,816
1,13,100,120,0,1.379992e-06,811
1,13,100,120,0,1.72499e-06,807
1,13,100,120,0,2.069988e-06,804
